index,data,is_discord
17678,4.93,N
17679,4.96,N
17680,4.92,N
17681,4.87,N
17682,4.86,N
17683,4.89,N
17684,4.94,N
17685,4.97,N
17686,5,N
17687,4.99,N
17688,4.98,N
17689,4.94,N
17690,4.93,N
17691,4.92,N
17692,4.93,N
17693,4.94,N
17694,4.95,N
17695,4.93,N
17696,4.92,N
17697,4.91,N
17698,4.91,N
17699,4.93,N
17700,4.93,N
17701,4.93,N
17702,4.91,N
17703,4.91,N
17704,4.9,N
17705,4.91,N
17706,4.91,N
17707,4.89,N
17708,4.9,N
17709,4.91,N
17710,4.91,N
17711,4.92,N
17712,4.91,N
17713,4.88,N
17714,4.89,N
17715,4.9,N
17716,4.9,N
17717,4.89,N
17718,4.88,N
17719,4.88,N
17720,4.89,N
17721,4.88,N
17722,4.89,N
17723,4.88,N
17724,4.88,N
17725,4.87,N
17726,4.88,N
17727,4.89,N
17728,4.9,N
17729,4.9,N
17730,4.88,N
17731,4.86,N
17732,4.85,N
17733,4.86,N
17734,4.87,N
17735,4.9,N
17736,4.9,N
17737,4.9,N
17738,4.9,N
17739,4.9,N
17740,4.88,N
17741,4.9,N
17742,4.9,N
17743,4.9,N
17744,4.9,N
17745,4.91,N
17746,4.89,N
17747,4.88,N
17748,4.87,N
17749,4.86,N
17750,4.87,N
17751,4.9,N
17752,4.92,N
17753,4.89,N
17754,4.85,N
17755,4.85,N
17756,4.9,N
17757,4.95,N
17758,4.95,N
17759,4.93,N
17760,4.92,N
17761,4.92,N
17762,4.92,N
17763,4.92,N
17764,4.92,N
17765,4.9,N
17766,4.9,N
17767,4.9,N
17768,4.9,N
17769,4.91,N
17770,4.89,N
17771,4.9,N
17772,4.89,N
17773,4.88,N
17774,4.9,N
17775,4.9,N
17776,4.89,N
17777,4.88,N
17778,4.9,N
17779,4.93,N
17780,4.95,N
17781,4.94,N
17782,4.93,N
17783,4.91,N
17784,4.88,N
17785,4.88,N
17786,4.91,N
17787,4.91,N
17788,4.9,N
17789,4.9,N
17790,4.9,N
17791,4.92,N
17792,4.94,N
17793,4.95,N
17794,4.93,N
17795,4.9,N
17796,4.9,N
17797,4.88,N
17798,4.9,N
17799,4.9,N
17800,4.9,N
17801,4.9,N
17802,4.91,N
17803,4.89,N
17804,4.88,N
17805,4.89,N
17806,4.91,N
17807,4.92,N
17808,4.91,N
17809,4.92,N
17810,4.92,N
17811,4.91,N
17812,4.89,N
17813,4.9,N
17814,4.94,N
17815,4.96,N
17816,4.95,N
17817,4.93,N
17818,4.91,N
17819,4.91,N
17820,4.91,N
17821,4.91,N
17822,4.92,N
17823,4.95,N
17824,4.95,N
17825,4.91,N
17826,4.89,N
17827,4.9,N
17828,4.91,N
17829,4.95,N
17830,4.96,N
17831,4.94,N
17832,4.94,N
17833,4.95,N
17834,4.98,N
17835,4.98,N
17836,4.97,N
17837,4.97,N
17838,4.98,N
17839,5,N
17840,5.01,N
17841,5.04,N
17842,5.06,N
17843,5.05,N
17844,5.03,N
17845,5.06,N
17846,5.09,N
17847,5.12,N
17848,5.11,N
17849,5.08,N
17850,5.07,N
17851,5.1,N
17852,5.15,N
17853,5.18,N
17854,5.18,N
17855,5.16,N
17856,5.13,N
17857,5.07,N
17858,5.05,N
17859,5.02,N
17860,4.98,N
17861,4.94,N
17862,4.91,N
17863,4.86,N
17864,4.84,N
17865,4.84,N
17866,4.83,N
17867,4.84,N
17868,4.83,N
17869,4.87,N
17870,4.91,N
17871,4.92,N
17872,4.91,N
17873,4.89,N
17874,4.86,N
17875,4.84,N
17876,4.85,N
17877,4.86,N
17878,4.87,N
17879,4.87,N
17880,4.84,N
17881,4.84,N
17882,4.86,N
17883,4.87,N
17884,4.86,N
17885,4.85,N
17886,4.85,N
17887,4.86,N
17888,4.86,N
17889,4.86,N
17890,4.84,N
17891,4.85,N
17892,4.87,N
17893,4.87,N
17894,4.87,N
17895,4.85,N
17896,4.84,N
17897,4.82,N
17898,4.79,N
17899,4.8,N
17900,4.84,N
17901,4.91,N
17902,4.92,N
17903,4.9,N
17904,4.84,N
17905,4.78,N
17906,4.76,N
17907,4.76,N
17908,4.75,N
17909,4.75,N
17910,4.75,N
17911,4.78,N
17912,4.81,N
17913,4.81,N
17914,4.73,N
17915,4.65,N
17916,4.59,N
17917,4.57,N
17918,4.59,N
17919,4.59,N
17920,4.6,N
17921,4.58,N
17922,4.52,N
17923,4.46,N
17924,4.42,N
17925,4.4,N
17926,4.37,N
17927,4.34,N
17928,4.3,N
17929,4.26,N
17930,4.23,N
17931,4.24,N
17932,4.21,N
17933,4.21,N
17934,4.23,N
17935,4.29,N
17936,4.35,N
17937,4.37,N
17938,4.39,N
17939,4.42,N
17940,4.5,N
17941,4.58,N
17942,4.65,N
17943,4.67,N
17944,4.7,N
17945,4.71,N
17946,4.75,N
17947,4.81,N
17948,4.86,N
17949,4.9,N
17950,4.9,N
17951,4.89,N
17952,4.9,N
17953,4.93,N
17954,4.96,N
17955,4.99,N
17956,4.97,N
17957,4.96,N
17958,4.95,N
17959,4.95,N
17960,4.96,N
17961,4.95,N
17962,4.93,N
17963,4.94,N
17964,4.95,N
17965,4.94,N
17966,4.91,N
17967,4.89,N
17968,4.89,N
17969,4.9,N
17970,4.9,N
17971,4.93,N
17972,5.01,N
17973,5.09,N
17974,5.07,N
17975,5,N
17976,4.97,N
17977,4.97,N
17978,4.99,N
17979,5.01,N
17980,4.98,N
17981,4.98,N
17982,4.98,N
17983,5,N
17984,5.05,N
17985,5.07,N
17986,5.04,N
17987,4.98,N
17988,4.97,N
17989,4.96,N
17990,4.97,N
17991,4.99,N
17992,4.97,N
17993,4.97,N
17994,5,N
17995,5.04,N
17996,5.06,N
17997,5.05,N
17998,5.04,N
17999,5.04,N
18000,5.03,N
18001,5.02,N
18002,5.04,N
18003,5.05,N
18004,5.04,N
18005,5.03,N
18006,5.01,N
18007,5.01,N
18008,5.03,N
18009,5.06,N
18010,5.07,N
18011,5.07,N
18012,5.05,N
18013,5.05,N
18014,5.07,N
18015,5.07,N
18016,5.08,N
18017,5.06,N
18018,5.04,N
18019,5.04,N
18020,5.07,N
18021,5.1,N
18022,5.08,N
18023,5.05,N
18024,5.05,N
18025,5.07,N
18026,5.09,N
18027,5.08,N
18028,5.07,N
18029,5.09,N
18030,5.09,N
18031,5.09,N
18032,5.13,N
18033,5.21,N
18034,5.2,N
18035,5.15,N
18036,5.11,N
18037,5.11,N
18038,5.12,N
18039,5.12,N
18040,5.11,N
18041,5.08,N
18042,5.04,N
18043,5.03,N
18044,5.03,N
18045,5.03,N
18046,5.01,N
18047,4.99,N
18048,4.97,N
18049,4.96,N
18050,4.96,N
18051,4.96,N
18052,4.95,N
18053,4.97,N
18054,4.98,N
18055,4.98,N
18056,4.95,N
18057,4.96,N
18058,4.95,N
18059,4.94,N
18060,4.93,N
18061,4.94,N
18062,4.97,N
18063,4.99,N
18064,4.99,N
18065,4.97,N
18066,4.96,N
18067,4.96,N
18068,4.95,N
18069,4.95,N
18070,4.96,N
18071,4.95,N
18072,4.94,N
18073,4.94,N
18074,4.95,N
18075,4.96,N
18076,4.93,N
18077,4.9,N
18078,4.87,N
18079,4.87,N
18080,4.9,N
18081,4.93,N
18082,4.93,N
18083,4.94,N
18084,4.93,N
18085,4.95,N
18086,4.95,N
18087,4.95,N
18088,4.94,N
18089,4.94,N
18090,4.9,N
18091,4.9,N
18092,4.9,N
18093,4.93,N
18094,4.95,N
18095,4.94,N
18096,4.91,N
18097,4.88,N
18098,4.87,N
18099,4.86,N
18100,4.84,N
18101,4.82,N
18102,4.84,N
18103,4.87,N
18104,4.9,N
18105,4.91,N
18106,4.89,N
18107,4.87,N
18108,4.85,N
18109,4.89,N
18110,4.92,N
18111,4.92,N
18112,4.9,N
18113,4.89,N
18114,4.87,N
18115,4.87,N
18116,4.88,N
18117,4.87,N
18118,4.86,N
18119,4.87,N
18120,4.85,N
18121,4.84,N
18122,4.85,N
18123,4.86,N
18124,4.86,N
18125,4.83,N
18126,4.82,N
18127,4.83,N
18128,4.84,N
18129,4.84,N
18130,4.83,N
18131,4.84,N
18132,4.84,N
18133,4.85,N
18134,4.86,N
18135,4.86,N
18136,4.86,N
18137,4.86,N
18138,4.84,N
18139,4.83,N
18140,4.82,N
18141,4.81,N
18142,4.82,N
18143,4.84,N
18144,4.86,N
18145,4.87,N
18146,4.88,N
18147,4.88,N
18148,4.87,N
18149,4.84,N
18150,4.83,N
18151,4.86,N
18152,4.88,N
18153,4.9,N
18154,4.88,N
18155,4.86,N
18156,4.87,N
18157,4.87,N
18158,4.87,N
18159,4.87,N
18160,4.86,N
18161,4.85,N
18162,4.86,N
18163,4.85,N
18164,4.87,N
18165,4.88,N
18166,4.89,N
18167,4.88,N
18168,4.84,N
18169,4.84,N
18170,4.87,N
18171,4.89,N
18172,4.88,N
18173,4.87,N
18174,4.85,N
18175,4.83,N
18176,4.83,N
18177,4.84,N
18178,4.86,N
18179,4.88,N
18180,4.87,N
18181,4.85,N
18182,4.86,N
18183,4.91,N
18184,4.91,N
18185,4.9,N
18186,4.88,N
18187,4.87,N
18188,4.87,N
18189,4.88,N
18190,4.87,N
18191,4.88,N
18192,4.89,N
18193,4.9,N
18194,4.9,N
18195,4.88,N
18196,4.86,N
18197,4.86,N
18198,4.87,N
18199,4.89,N
18200,4.9,N
18201,4.9,N
18202,4.87,N
18203,4.86,N
18204,4.86,N
18205,4.86,N
18206,4.86,N
18207,4.88,N
18208,4.88,N
18209,4.86,N
18210,4.87,N
18211,4.87,N
18212,4.89,N
18213,4.88,N
18214,4.85,N
18215,4.84,N
18216,4.85,N
18217,4.88,N
18218,4.89,N
18219,4.9,N
18220,4.89,N
18221,4.89,N
18222,4.87,N
18223,4.85,N
18224,4.86,N
18225,4.89,N
18226,4.9,N
18227,4.89,N
18228,4.87,N
18229,4.87,N
18230,4.9,N
18231,4.93,N
18232,4.98,N
18233,4.99,N
18234,4.98,N
18235,4.95,N
18236,4.96,N
18237,4.97,N
18238,4.98,N
18239,4.99,N
18240,5.02,N
18241,5.03,N
18242,5.05,N
18243,5.09,N
18244,5.11,N
18245,5.11,N
18246,5.09,N
18247,5.07,N
18248,5.07,N
18249,5.12,N
18250,5.13,N
18251,5.12,N
18252,5.1,N
18253,5.08,N
18254,5.07,N
18255,5.02,N
18256,4.97,N
18257,4.94,N
18258,4.88,N
18259,4.84,N
18260,4.84,N
18261,4.85,N
18262,4.85,N
18263,4.84,N
18264,4.81,N
18265,4.81,N
18266,4.81,N
18267,4.84,N
18268,4.83,N
18269,4.81,N
18270,4.79,N
18271,4.8,N
18272,4.82,N
18273,4.83,N
18274,4.84,N
18275,4.85,N
18276,4.84,N
18277,4.82,N
18278,4.8,N
18279,4.81,N
18280,4.84,N
18281,4.85,N
18282,4.83,N
18283,4.84,N
18284,4.86,N
18285,4.87,N
18286,4.86,N
18287,4.86,N
18288,4.85,N
18289,4.83,N
18290,4.82,N
18291,4.83,N
18292,4.85,N
18293,4.84,N
18294,4.83,N
18295,4.81,N
18296,4.81,N
18297,4.81,N
18298,4.8,N
18299,4.82,N
18300,4.81,N
18301,4.8,N
18302,4.8,N
18303,4.83,N
18304,4.86,N
18305,4.85,N
18306,4.85,N
18307,4.92,N
18308,4.99,N
18309,4.97,N
18310,4.88,N
18311,4.79,N
18312,4.76,N
18313,4.77,N
18314,4.8,N
18315,4.81,N
18316,4.8,N
18317,4.72,N
18318,4.67,N
18319,4.64,N
18320,4.6,N
18321,4.55,N
18322,4.47,N
18323,4.36,N
18324,4.3,N
18325,4.26,N
18326,4.25,N
18327,4.23,N
18328,4.24,N
18329,4.27,N
18330,4.31,N
18331,4.31,N
18332,4.34,N
18333,4.42,N
18334,4.52,N
18335,4.6,N
18336,4.66,N
18337,4.73,N
18338,4.77,N
18339,4.8,N
18340,4.83,N
18341,4.87,N
18342,4.89,N
18343,4.91,N
18344,4.92,N
18345,4.91,N
18346,4.89,N
18347,4.88,N
18348,4.88,N
18349,4.9,N
18350,4.91,N
18351,4.92,N
18352,4.91,N
18353,4.91,N
18354,4.93,N
18355,4.92,N
18356,4.9,N
18357,4.9,N
18358,4.9,N
18359,4.89,N
18360,4.9,N
18361,4.96,N
18362,5.03,N
18363,5.02,N
18364,4.96,N
18365,4.9,N
18366,4.87,N
18367,4.89,N
18368,4.95,N
18369,5,N
18370,4.99,N
18371,4.96,N
18372,4.94,N
18373,4.94,N
18374,4.95,N
18375,4.94,N
18376,4.92,N
18377,4.93,N
18378,4.93,N
18379,4.97,N
18380,4.99,N
18381,4.98,N
18382,5.01,N
18383,5.06,N
18384,5.06,N
18385,5.04,N
18386,5.02,N
18387,5.01,N
18388,5,N
18389,4.99,N
18390,4.98,N
18391,4.96,N
18392,4.91,N
18393,4.91,N
18394,4.94,N
18395,4.98,N
18396,5.07,N
18397,5.15,N
18398,5.16,N
18399,5.14,N
18400,5.1,N
18401,5.07,N
18402,5.06,N
18403,5.06,N
18404,5.08,N
18405,5.07,N
18406,5.07,N
18407,5.07,N
18408,5.07,N
18409,5.06,N
18410,5.06,N
18411,5.07,N
18412,5.08,N
18413,5.05,N
18414,5,N
18415,4.97,N
18416,5,N
18417,5.03,N
18418,5.07,N
18419,5.14,N
18420,5.17,N
18421,5.15,N
18422,5.12,N
18423,5.07,N
18424,5.03,N
18425,5.03,N
18426,5.05,N
18427,5.05,N
18428,5.06,N
18429,5.06,N
18430,5.06,N
18431,5.04,N
18432,5.02,N
18433,4.97,N
18434,4.96,N
18435,4.96,N
18436,4.98,N
18437,4.99,N
18438,4.98,N
18439,4.97,N
18440,4.98,N
18441,4.98,N
18442,4.96,N
18443,4.93,N
18444,4.93,N
18445,4.94,N
18446,4.98,N
18447,5.01,N
18448,5.02,N
18449,5.02,N
18450,4.99,N
18451,4.98,N
18452,4.98,N
18453,4.96,N
18454,4.93,N
18455,4.93,N
18456,4.98,N
18457,5,N
18458,4.95,N
18459,4.94,N
18460,4.95,N
18461,4.93,N
18462,4.94,N
18463,4.92,N
18464,4.96,N
18465,4.99,N
18466,4.96,N
18467,4.93,N
18468,4.92,N
18469,4.94,N
18470,4.94,N
18471,4.98,N
18472,5,N
18473,4.97,N
18474,4.94,N
18475,4.95,N
18476,4.94,N
18477,4.91,N
18478,4.85,N
18479,4.84,N
18480,4.93,N
18481,5.01,N
18482,5.05,N
18483,5.04,N
18484,5.02,N
18485,4.97,N
18486,4.92,N
18487,4.86,N
18488,4.86,N
18489,4.91,N
18490,4.94,N
18491,4.93,N
18492,4.88,N
18493,4.89,N
18494,4.93,N
18495,4.96,N
18496,4.95,N
18497,4.9,N
18498,4.87,N
18499,4.95,N
18500,5,N
18501,4.98,N
18502,4.91,N
18503,4.88,N
18504,4.87,N
18505,4.89,N
18506,4.91,N
18507,4.89,N
18508,4.84,N
18509,4.82,N
18510,4.84,N
18511,4.9,N
18512,4.9,N
18513,4.85,N
18514,4.78,N
18515,4.75,N
18516,4.85,N
18517,4.98,N
18518,5.03,N
18519,5.04,N
18520,5.05,N
18521,5.02,N
18522,4.95,N
18523,4.9,N
18524,4.9,N
18525,4.91,N
18526,4.92,N
18527,4.85,N
18528,4.8,N
18529,4.84,N
18530,4.98,N
18531,5.06,N
18532,5.02,N
18533,4.92,N
18534,4.87,N
18535,4.89,N
18536,4.95,N
18537,4.96,N
18538,4.9,N
18539,4.84,N
18540,4.83,N
18541,4.85,N
18542,4.9,N
18543,5,N
18544,5.08,N
18545,5.05,N
18546,4.99,N
18547,4.96,N
18548,4.96,N
18549,4.93,N
18550,4.91,N
18551,4.9,N
18552,4.9,N
18553,4.86,N
18554,4.81,N
18555,4.82,N
18556,4.96,N
18557,5.05,N
18558,5.06,N
18559,5.02,N
18560,4.97,N
18561,4.94,N
18562,4.91,N
18563,4.88,N
18564,4.87,N
18565,4.94,N
18566,4.97,N
18567,4.97,N
18568,4.97,N
18569,4.96,N
18570,4.96,N
18571,4.95,N
18572,4.93,N
18573,4.92,N
18574,4.88,N
18575,4.84,N
18576,4.87,N
18577,4.96,N
18578,5.07,N
18579,5.07,N
18580,5,N
18581,4.93,N
18582,4.92,N
18583,4.94,N
18584,4.92,N
18585,4.92,N
18586,4.9,N
18587,4.92,N
18588,4.96,N
18589,5.01,N
18590,5.03,N
18591,5.01,N
18592,4.98,N
18593,5,N
18594,5.04,N
18595,5.04,N
18596,5.01,N
18597,4.98,N
18598,5.04,N
18599,5.14,N
18600,5.18,N
18601,5.13,N
18602,5.1,N
18603,5.15,N
18604,5.21,N
18605,5.23,N
18606,5.16,N
18607,5.11,N
18608,5.1,N
18609,5.15,N
18610,5.27,N
18611,5.27,N
18612,5.21,N
18613,5.09,N
18614,5.01,N
18615,5.01,N
18616,5.07,N
18617,5.08,N
18618,5.02,N
18619,4.95,N
18620,4.9,N
18621,4.87,N
18622,4.89,N
18623,4.89,N
18624,4.88,N
18625,4.87,N
18626,4.86,N
18627,4.85,N
18628,4.87,N
18629,4.94,N
18630,4.95,N
18631,4.89,N
18632,4.84,N
18633,4.88,N
18634,4.96,N
18635,4.94,N
18636,4.88,N
18637,4.88,N
18638,4.91,N
18639,4.93,N
18640,4.94,N
18641,4.96,N
18642,4.96,N
18643,4.92,N
18644,4.93,N
18645,4.88,N
18646,4.85,N
18647,4.86,N
18648,4.89,N
18649,4.93,N
18650,4.93,N
18651,4.94,N
18652,4.95,N
18653,4.89,N
18654,4.85,N
18655,4.79,N
18656,4.79,N
18657,4.92,N
18658,5.09,N
18659,5.12,N
18660,5.04,N
18661,5.02,N
18662,5.07,N
18663,5.15,N
18664,5.23,N
18665,5.26,N
18666,5.19,N
18667,5.11,N
18668,5.08,N
18669,5.11,N
18670,5.13,N
18671,5.15,N
18672,5.15,N
18673,5.14,N
18674,5.15,N
18675,5.13,N
18676,5.07,N
18677,4.99,N
18678,4.93,N
18679,4.87,N
18680,4.77,N
18681,4.66,N
18682,4.55,N
18683,4.46,N
18684,4.4,N
18685,4.39,N
18686,4.4,N
18687,4.42,N
18688,4.47,N
18689,4.55,N
18690,4.65,N
18691,4.74,N
18692,4.77,N
18693,4.77,N
18694,4.79,N
18695,4.8,N
18696,4.83,N
18697,4.85,N
18698,4.84,N
18699,4.83,N
18700,4.86,N
18701,4.87,N
18702,4.84,N
18703,4.9,N
18704,4.96,N
18705,5.01,N
18706,4.99,N
18707,4.92,N
18708,4.86,N
18709,4.84,N
18710,4.86,N
18711,4.88,N
18712,4.89,N
18713,4.85,N
18714,4.79,N
18715,4.83,N
18716,4.88,N
18717,4.91,N
18718,4.9,N
18719,4.87,N
18720,4.85,N
18721,4.89,N
18722,4.96,N
18723,4.94,N
18724,4.88,N
18725,4.84,N
18726,4.84,N
18727,4.83,N
18728,4.83,N
18729,4.83,N
18730,4.82,N
18731,4.84,N
18732,4.92,N
18733,4.96,N
18734,4.92,N
18735,4.88,N
18736,4.9,N
18737,4.9,N
18738,4.86,N
18739,4.89,N
18740,4.93,N
18741,4.93,N
18742,4.9,N
18743,4.88,N
18744,4.9,N
18745,4.91,N
18746,4.9,N
18747,4.91,N
18748,4.94,N
18749,4.91,N
18750,4.86,N
18751,4.82,N
18752,4.85,N
18753,4.9,N
18754,4.94,N
18755,4.97,N
18756,4.99,N
18757,4.96,N
18758,4.97,N
18759,4.98,N
18760,4.98,N
18761,4.95,N
18762,4.94,N
18763,4.94,N
18764,4.96,N
18765,4.97,N
18766,4.98,N
18767,4.96,N
18768,4.95,N
18769,4.96,N
18770,4.99,N
18771,5.01,N
18772,4.99,N
18773,4.95,N
18774,4.93,N
18775,4.93,N
18776,4.92,N
18777,4.9,N
18778,4.9,N
18779,4.95,N
18780,4.97,N
18781,4.98,N
18782,4.98,N
18783,4.97,N
18784,4.92,N
18785,4.93,N
18786,4.94,N
18787,4.95,N
18788,4.96,N
18789,4.95,N
18790,4.92,N
18791,4.9,N
18792,4.88,N
18793,4.89,N
18794,4.92,N
18795,4.91,N
18796,4.88,N
18797,4.87,N
18798,4.85,N
18799,4.83,N
18800,4.89,N
18801,4.94,N
18802,4.95,N
18803,4.91,N
18804,4.89,N
18805,4.9,N
18806,4.88,N
18807,4.87,N
18808,4.89,N
18809,4.94,N
18810,4.93,N
18811,4.91,N
18812,4.88,N
18813,4.88,N
18814,4.87,N
18815,4.88,N
18816,4.89,N
18817,4.89,N
18818,4.86,N
18819,4.85,N
18820,4.87,N
18821,4.87,N
18822,4.88,N
18823,4.88,N
18824,4.86,N
18825,4.85,N
18826,4.84,N
18827,4.83,N
18828,4.81,N
18829,4.81,N
18830,4.86,N
18831,4.87,N
18832,4.85,N
18833,4.81,N
18834,4.8,N
18835,4.82,N
18836,4.85,N
18837,4.86,N
18838,4.84,N
18839,4.84,N
18840,4.8,N
18841,4.76,N
18842,4.73,N
18843,4.75,N
18844,4.82,N
18845,4.87,N
18846,4.84,N
18847,4.79,N
18848,4.75,N
18849,4.78,N
18850,4.82,N
18851,4.84,N
18852,4.81,N
18853,4.78,N
18854,4.77,N
18855,4.77,N
18856,4.77,N
18857,4.74,N
18858,4.73,N
18859,4.75,N
18860,4.78,N
18861,4.79,N
18862,4.81,N
18863,4.76,N
18864,4.75,N
18865,4.77,N
18866,4.79,N
18867,4.79,N
18868,4.79,N
18869,4.77,N
18870,4.74,N
18871,4.76,N
18872,4.8,N
18873,4.83,N
18874,4.82,N
18875,4.78,N
18876,4.75,N
18877,4.71,N
18878,4.73,N
18879,4.74,N
18880,4.77,N
18881,4.79,N
18882,4.81,N
18883,4.78,N
18884,4.76,N
18885,4.79,N
18886,4.79,N
18887,4.76,N
18888,4.75,N
18889,4.78,N
18890,4.83,N
18891,4.83,N
18892,4.82,N
18893,4.75,N
18894,4.72,N
18895,4.73,N
18896,4.78,N
18897,4.84,N
18898,4.87,N
18899,4.84,N
18900,4.81,N
18901,4.78,N
18902,4.78,N
18903,4.8,N
18904,4.8,N
18905,4.78,N
18906,4.78,N
18907,4.8,N
18908,4.81,N
18909,4.81,N
18910,4.79,N
18911,4.79,N
18912,4.81,N
18913,4.83,N
18914,4.82,N
18915,4.82,N
18916,4.79,N
18917,4.78,N
18918,4.79,N
18919,4.82,N
18920,4.82,N
18921,4.81,N
18922,4.77,N
18923,4.77,N
18924,4.77,N
18925,4.78,N
18926,4.82,N
18927,4.85,N
18928,4.84,N
18929,4.8,N
18930,4.77,N
18931,4.78,N
18932,4.81,N
18933,4.86,N
18934,4.82,N
18935,4.79,N
18936,4.76,N
18937,4.78,N
18938,4.81,N
18939,4.84,N
18940,4.83,N
18941,4.81,N
18942,4.8,N
18943,4.78,N
18944,4.78,N
18945,4.81,N
18946,4.82,N
18947,4.79,N
18948,4.8,N
18949,4.84,N
18950,4.88,N
18951,4.86,N
18952,4.81,N
18953,4.8,N
18954,4.85,N
18955,4.89,N
18956,4.9,N
18957,4.86,N
18958,4.83,N
18959,4.86,N
18960,4.9,N
18961,4.92,N
18962,4.93,N
18963,4.95,N
18964,4.96,N
18965,4.97,N
18966,4.97,N
18967,5,N
18968,5.02,N
18969,5,N
18970,4.99,N
18971,4.99,N
18972,5.02,N
18973,5.04,N
18974,5.04,N
18975,5.05,N
18976,5.06,N
18977,4.99,N
18978,4.88,N
18979,4.85,N
18980,4.84,N
18981,4.82,N
18982,4.76,N
18983,4.75,N
18984,4.79,N
18985,4.82,N
18986,4.78,N
18987,4.74,N
18988,4.75,N
18989,4.79,N
18990,4.76,N
18991,4.75,N
18992,4.75,N
18993,4.77,N
18994,4.79,N
18995,4.78,N
18996,4.78,N
18997,4.78,N
18998,4.78,N
18999,4.77,N
19000,4.74,N
19001,4.74,N
19002,4.74,N
19003,4.79,N
19004,4.84,N
19005,4.85,N
19006,4.85,N
19007,4.82,N
19008,4.77,N
19009,4.78,N
19010,4.78,N
19011,4.79,N
19012,4.79,N
19013,4.78,N
19014,4.79,N
19015,4.78,N
19016,4.76,N
19017,4.76,N
19018,4.8,N
19019,4.81,N
19020,4.82,N
19021,4.88,N
19022,4.96,N
19023,5.04,N
19024,5.1,N
19025,5.11,N
19026,5.04,N
19027,4.97,N
19028,4.96,N
19029,5.01,N
19030,5.01,N
19031,5,N
19032,5,N
19033,5,N
19034,4.98,N
19035,4.97,N
19036,4.95,N
19037,4.91,N
19038,4.86,N
19039,4.78,N
19040,4.68,N
19041,4.56,N
19042,4.43,N
19043,4.35,N
19044,4.3,N
19045,4.32,N
19046,4.37,N
19047,4.38,N
19048,4.4,N
19049,4.49,N
19050,4.57,N
19051,4.57,N
19052,4.56,N
19053,4.56,N
19054,4.61,N
19055,4.7,N
19056,4.77,N
19057,4.8,N
19058,4.8,N
19059,4.79,N
19060,4.8,N
19061,4.79,N
19062,4.77,N
19063,4.78,N
19064,4.78,N
19065,4.78,N
19066,4.78,N
19067,4.79,N
19068,4.8,N
19069,4.79,N
19070,4.8,N
19071,4.79,N
19072,4.79,N
19073,4.76,N
19074,4.72,N
19075,4.73,N
19076,4.76,N
19077,4.79,N
19078,4.79,N
19079,4.78,N
19080,4.75,N
19081,4.75,N
19082,4.75,N
19083,4.77,N
19084,4.81,N
19085,4.83,N
19086,4.81,N
19087,4.78,N
19088,4.77,N
19089,4.79,N
19090,4.82,N
19091,4.85,N
19092,4.85,N
19093,4.83,N
19094,4.83,N
19095,4.85,N
19096,4.84,N
19097,4.83,N
19098,4.83,N
19099,4.82,N
19100,4.82,N
19101,4.8,N
19102,4.78,N
19103,4.77,N
19104,4.78,N
19105,4.83,N
19106,4.85,N
19107,4.85,N
19108,4.83,N
19109,4.83,N
19110,4.84,N
19111,4.87,N
19112,4.87,N
19113,4.89,N
19114,4.89,N
19115,4.89,N
19116,4.89,N
19117,4.89,N
19118,4.9,N
19119,4.92,N
19120,4.92,N
19121,4.9,N
19122,4.87,N
19123,4.84,N
19124,4.84,N
19125,4.87,N
19126,4.89,N
19127,4.94,N
19128,4.97,N
19129,4.96,N
19130,4.92,N
19131,4.92,N
19132,4.94,N
19133,4.97,N
19134,4.95,N
19135,4.95,N
19136,4.95,N
19137,4.96,N
19138,4.94,N
19139,4.93,N
19140,4.91,N
19141,4.9,N
19142,4.9,N
19143,4.91,N
19144,4.92,N
19145,4.91,N
19146,4.87,N
19147,4.87,N
19148,4.86,N
19149,4.9,N
19150,4.93,N
19151,4.94,N
19152,4.93,N
19153,4.93,N
19154,4.92,N
19155,4.89,N
19156,4.88,N
19157,4.87,N
19158,4.84,N
19159,4.86,N
19160,4.87,N
19161,4.87,N
19162,4.86,N
19163,4.87,N
19164,4.89,N
19165,4.87,N
19166,4.84,N
19167,4.83,N
19168,4.85,N
19169,4.87,N
19170,4.89,N
19171,4.92,N
19172,4.91,N
19173,4.89,N
19174,4.86,N
19175,4.87,N
19176,4.9,N
19177,4.91,N
19178,4.92,N
19179,4.92,N
19180,4.92,N
19181,4.9,N
19182,4.87,N
19183,4.88,N
19184,4.88,N
19185,4.88,N
19186,4.87,N
19187,4.84,N
19188,4.82,N
19189,4.83,N
19190,4.85,N
19191,4.87,N
19192,4.86,N
19193,4.84,N
19194,4.82,N
19195,4.81,N
19196,4.83,N
19197,4.85,N
19198,4.84,N
19199,4.82,N
19200,4.78,N
19201,4.78,N
19202,4.8,N
19203,4.8,N
19204,4.78,N
19205,4.76,N
19206,4.76,N
19207,4.81,N
19208,4.84,N
19209,4.83,N
19210,4.8,N
19211,4.81,N
19212,4.82,N
19213,4.81,N
19214,4.8,N
19215,4.8,N
19216,4.82,N
19217,4.81,N
19218,4.8,N
19219,4.79,N
19220,4.78,N
19221,4.78,N
19222,4.79,N
19223,4.77,N
19224,4.74,N
19225,4.73,N
19226,4.76,N
19227,4.8,N
19228,4.82,N
19229,4.79,N
19230,4.77,N
19231,4.77,N
19232,4.77,N
19233,4.76,N
19234,4.76,N
19235,4.76,N
19236,4.79,N
